Sheet_nb;Date;Time;Species;Nb_feeding;Nb_active;Nb_inactive;Nb_OOS;Total_ind;Enclosure_status;Zoo_status;Lockdown
11;14/04/2020;14:31;Komodo dragon;0;1;0;0;1;Closed;Closed;1
16;18/04/2020;11:50;Komodo dragon;0;0;1;0;1;Closed;Closed;1
25;24/04/2020;12:12;Galapagos tortoise - adult;1;1;1;0;3;Closed;Closed;1
25;24/04/2020;12:15;Komodo dragon;0;1;0;0;1;Closed;Closed;1
23;24/04/2020;14:29;Komodo dragon;0;0;0;1;1;Closed;Closed;1
34;16/05/2020;12:46;Komodo dragon;0;0;1;0;1;Closed;Closed;1
3;10/06/2020;10:52;Galapagos tortoise - adult;3;0;0;0;3;Closed;Closed;1
6;10/06/2020;14:32;Galapagos tortoise - adult;1;0;2;0;3;Closed;Closed;1
1;10/06/2020;16:56;Galapagos tortoise - adult;0;0;3;0;3;Closed;Closed;1
3;10/06/2020;10:28;Komodo dragon;0;0;1;0;1;Closed;Closed;1
6;10/06/2020;12:12;Komodo dragon;0;0;1;0;1;Closed;Closed;1
6;10/06/2020;14:32;Komodo dragon;0;0;1;0;1;Closed;Closed;1
5;10/06/2020;15:32;Komodo dragon;0;0;1;0;1;Closed;Closed;1
1;10/06/2020;16:26;Komodo dragon;0;0;1;0;1;Closed;Closed;1
2;10/06/2020;17:27;Komodo dragon;0;0;1;0;1;Closed;Closed;1
53;11/06/2020;14:32;Galapagos tortoise - adult;0;1;2;0;3;Closed;Closed;1
53;11/06/2020;15:23;Galapagos tortoise - adult;0;2;1;0;3;Closed;Closed;1
54;11/06/2020;16:33;Galapagos tortoise - adult;3;0;0;0;3;Closed;Closed;1
49;11/06/2020;10:06;Komodo dragon;0;0;1;0;1;Closed;Closed;1
50;11/06/2020;11:16;Komodo dragon;0;0;1;0;1;Closed;Closed;1
53;11/06/2020;14:37;Komodo dragon;0;0;1;0;1;Closed;Closed;1
53;11/06/2020;15:14;Komodo dragon;0;0;1;0;1;Closed;Closed;1
54;11/06/2020;16:30;Komodo dragon;0;0;1;0;1;Closed;Closed;1
55;11/06/2020;17:15;Komodo dragon;0;0;1;0;1;Closed;Closed;1
55;12/06/2020;10:20;Galapagos tortoise - adult;0;0;3;0;3;Closed;Closed;1
121;12/06/2020;11:43;Galapagos tortoise - adult;2;0;1;0;3;Closed;Closed;1
55;12/06/2020;10:18;Komodo dragon;0;0;1;0;1;Closed;Closed;1
121;12/06/2020;11:48;Komodo Dragon;0;0;1;0;1;Closed;Closed;1
122;12/06/2020;14:16;Komodo Dragon;0;0;1;0;1;Closed;Closed;1
124;12/06/2020;16:31;Komodo Dragon;0;0;1;0;1;Closed;Closed;1
125;12/06/2020;17:46;Komodo Dragon;0;0;1;0;1;Closed;Closed;1
211;13/06/2020;10:00;Beaded lizard;0;0;2;1;3;Closed;Closed;1
211;13/06/2020;13:45;Beaded lizard;0;0;2;1;3;Closed;Closed;1
211;13/06/2020;15:20;Beaded lizard;0;0;2;1;3;Closed;Closed;1
211;13/06/2020;17:30;Beaded lizard;0;0;3;0;3;Closed;Closed;1
214;13/06/2020;10:00;Blue tree monitor ;0;0;1;0;1;Closed;Closed;1
214;13/06/2020;13:44;Blue tree monitor ;0;1;0;0;1;Closed;Closed;1
215;13/06/2020;15:40;Blue tree monitor ;0;0;1;0;1;Closed;Closed;1
215;13/06/2020;17:37;Blue tree monitor ;0;0;1;0;1;Closed;Closed;1
214;13/06/2020;10:12;Chinese crocodile lizard;0;0;1;1;2;Closed;Closed;1
214;13/06/2020;13:55;Chinese crocodile lizard;0;0;2;0;2;Closed;Closed;1
215;13/06/2020;15:40;Chinese crocodile lizard;0;0;2;0;2;Closed;Closed;1
215;13/06/2020;17:37;Chinese crocodile lizard;0;0;2;0;2;Closed;Closed;1
212;13/06/2020;10:39;Egyptian tortoise (REPT);0;0;0;1;1;Closed;Closed;1
212;13/06/2020;13:59;Egyptian tortoise (REPT);0;0;0;1;1;Closed;Closed;1
213;13/06/2020;18:00;Egyptian tortoise (REPT);0;0;0;1;1;Closed;Closed;1
126;13/06/2020;10:06;Galapagos tortoise - adult;0;0;3;0;3;Closed;Closed;1
129;13/06/2020;11:42;Galapagos tortoise - adult;1;0;2;0;3;Closed;Closed;1
130;13/06/2020;12:49;Galapagos tortoise - adult;1;1;0;1;3;Closed;Closed;1
131;13/06/2020;14:18;Galapagos tortoise - adult;0;1;2;0;3;Closed;Closed;1
214;13/06/2020;10:07;Gidgee skink;0;0;4;5;9;Closed;Closed;1
214;13/06/2020;13:50;Gidgee skink;0;0;1;8;9;Closed;Closed;1
215;13/06/2020;15:40;Gidgee skink;0;0;4;5;9;Closed;Closed;1
215;13/06/2020;17:37;Gidgee skink;0;0;6;3;9;Closed;Closed;1
212;13/06/2020;10:30;Jungle carpet python;0;0;2;0;2;Closed;Closed;1
212;13/06/2020;13:57;Jungle carpet python;0;0;2;0;2;Closed;Closed;1
212;13/06/2020;15:07;Jungle carpet python;0;0;2;0;2;Closed;Closed;1
213;13/06/2020;18:00;Jungle carpet python;0;0;2;0;2;Closed;Closed;1
211;13/06/2020;10:02;King cobra;0;0;1;0;1;Closed;Closed;1
211;13/06/2020;13:47;King cobra;0;0;1;0;1;Closed;Closed;1
211;13/06/2020;15:22;King cobra;0;0;1;0;1;Closed;Closed;1
211;13/06/2020;17:32;King cobra;0;0;0;1;1;Closed;Closed;1
125;13/06/2020;09:19;Komodo Dragon;0;0;1;0;1;Closed;Closed;1
129;13/06/2020;11:31;Komodo Dragon;0;0;1;0;1;Closed;Closed;1
130;13/06/2020;12:44;Komodo Dragon;0;0;1;0;1;Closed;Closed;1
131;13/06/2020;14:14;Komodo Dragon;0;0;1;0;1;Closed;Closed;1
212;13/06/2020;10:39;Milksnake;0;0;0;1;1;Closed;Closed;1
212;13/06/2020;14:00;Milksnake;0;0;0;1;1;Closed;Closed;1
213;13/06/2020;18:00;Milksnake;0;1;0;0;1;Closed;Closed;1
212;13/06/2020;10:35;Mindanao water monitor (Varanus cumingi);0;0;1;0;1;Closed;Closed;1
212;13/06/2020;13:54;Mindanao water monitor (Varanus cumingi);0;0;0;1;1;Closed;Closed;1
212;13/06/2020;15:04;Mindanao water monitor (Varanus cumingi);0;0;1;0;1;Closed;Closed;1
213;13/06/2020;18:00;Mindanao water monitor (Varanus cumingi);0;0;0;1;1;Closed;Closed;1
211;13/06/2020;10:01;Reticulated python;0;1;0;0;1;Closed;Closed;1
211;13/06/2020;13:46;Reticulated python;0;0;1;0;1;Closed;Closed;1
211;13/06/2020;15:21;Reticulated python;0;0;1;0;1;Closed;Closed;1
211;13/06/2020;17:31;Reticulated python;0;0;1;0;1;Closed;Closed;1
214;13/06/2020;10:11;Snake-neck turtle (WEST) ;0;0;1;0;1;Closed;Closed;1
214;13/06/2020;13:54;Snake-neck turtle (WEST) ;0;0;1;0;1;Closed;Closed;1
215;13/06/2020;15:40;Snake-neck turtle (WEST) ;0;1;0;0;1;Closed;Closed;1
216;13/06/2020;17:37;Snake-neck turtle (WEST) ;0;0;0;1;1;Closed;Closed;1
214;13/06/2020;10:05;Spiny hill turtle;0;0;0;2;2;Closed;Closed;1
214;13/06/2020;13:49;Spiny hill turtle;0;0;0;2;2;Closed;Closed;1
215;13/06/2020;15:40;Spiny hill turtle;0;0;1;1;2;Closed;Closed;1
215;13/06/2020;17:37;Spiny hill turtle;0;0;1;1;2;Closed;Closed;1
211;13/06/2020;10:04;Taipans;0;0;1;1;2;Closed;Closed;1
211;13/06/2020;13:49;Taipans;0;0;1;1;2;Closed;Closed;1
211;13/06/2020;15:24;Taipans;0;0;0;2;2;Closed;Closed;1
211;13/06/2020;17:34;Taipans;0;0;0;2;2;Closed;Closed;1
214;13/06/2020;09:30;Telfair skink;0;0;4;0;4;Closed;Closed;1
214;13/06/2020;13:43;Telfair skink;0;1;2;1;4;Closed;Closed;1
215;13/06/2020;15:40;Telfair skink;0;0;2;2;4;Closed;Closed;1
215;13/06/2020;17:37;Telfair skink;0;0;2;2;4;Closed;Closed;1
214;13/06/2020;10:07;Tokay gecko;0;0;0;3;3;Closed;Closed;1
214;13/06/2020;13:50;Tokay gecko;0;0;1;2;3;Closed;Closed;1
215;13/06/2020;15:40;Tokay gecko;0;0;0;3;3;Closed;Closed;1
215;13/06/2020;17:37;Tokay gecko;0;0;2;1;3;Closed;Closed;1
220;14/06/2020;09:20;Beaded lizard;0;0;3;0;3;Closed;Closed;1
220;14/06/2020;11:00;Beaded lizard;0;0;3;0;3;Closed;Closed;1
220;14/06/2020;13:35;Beaded lizard;0;0;3;0;3;Closed;Closed;1
220;14/06/2020;15:10;Beaded lizard;0;0;3;0;3;Closed;Closed;1
220;14/06/2020;18:00;Beaded lizard;0;0;3;0;3;Closed;Closed;1
216;14/06/2020;09:23;Blue tree monitor ;0;0;1;0;1;Closed;Closed;1
216;14/06/2020;12:02;Blue tree monitor ;0;1;0;0;1;Closed;Closed;1
217;14/06/2020;13:40;Blue tree monitor ;0;1;0;0;1;Closed;Closed;1
218;14/06/2020;15:30;Blue tree monitor ;0;0;1;0;1;Closed;Closed;1
219;14/06/2020;17:06;Blue tree monitor ;0;0;0;1;1;Closed;Closed;1
216;14/06/2020;09:25;Chinese crocodile lizard;0;0;2;0;2;Closed;Closed;1
223;14/06/2020;09:40;Chinese crocodile lizard;0;2;0;0;2;Closed;Closed;1
223;14/06/2020;11:30;Chinese crocodile lizard;0;0;2;0;2;Closed;Closed;1
216;14/06/2020;12:02;Chinese crocodile lizard;0;0;2;0;2;Closed;Closed;1
217;14/06/2020;13:40;Chinese crocodile lizard;0;0;2;0;2;Closed;Closed;1
223;14/06/2020;13:45;Chinese crocodile lizard;0;0;2;0;2;Closed;Closed;1
218;14/06/2020;15:31;Chinese crocodile lizard;0;0;2;0;2;Closed;Closed;1
219;14/06/2020;17:07;Chinese crocodile lizard;0;0;2;0;2;Closed;Closed;1
221;14/06/2020;10:00;Egyptian tortoise (REPT);0;0;1;0;1;Closed;Closed;1
221;14/06/2020;12:05;Egyptian tortoise (REPT);0;0;1;0;1;Closed;Closed;1
221;14/06/2020;15:50;Egyptian tortoise (REPT);0;0;1;0;1;Closed;Closed;1
222;14/06/2020;17:50;Egyptian tortoise (REPT);0;0;1;0;1;Closed;Closed;1
216;14/06/2020;09:38;Galapagos tortoise - adult;0;0;3;0;3;Closed;Closed;1
217;14/06/2020;12:08;Galapagos tortoise - adult;0;3;0;0;3;Closed;Closed;1
133;14/06/2020;12:37;Galapagos tortoise - adult;0;1;2;0;3;Closed;Closed;1
218;14/06/2020;13:40;Galapagos tortoise - adult;0;1;2;0;3;Closed;Closed;1
218;14/06/2020;15:38;Galapagos tortoise - adult;0;0;3;0;3;Closed;Closed;1
219;14/06/2020;17:14;Galapagos tortoise - adult;0;0;3;0;3;Closed;Closed;1
216;14/06/2020;09:31;Gidgee skink;0;0;6;3;9;Closed;Closed;1
217;14/06/2020;12:05;Gidgee skink;0;0;5;4;9;Closed;Closed;1
217;14/06/2020;13:40;Gidgee skink;0;0;7;2;9;Closed;Closed;1
218;14/06/2020;15:34;Gidgee skink;0;0;4;5;9;Closed;Closed;1
219;14/06/2020;17:10;Gidgee skink;0;0;4;5;9;Closed;Closed;1
221;14/06/2020;10:00;Jungle carpet python;0;0;2;0;2;Closed;Closed;1
221;14/06/2020;12:05;Jungle carpet python;0;0;2;0;2;Closed;Closed;1
221;14/06/2020;15:50;Jungle carpet python;0;0;2;0;2;Closed;Closed;1
222;14/06/2020;17:50;Jungle carpet python;0;0;2;0;2;Closed;Closed;1
220;14/06/2020;09:20;King cobra;0;0;0;1;1;Closed;Closed;1
220;14/06/2020;11:00;King cobra;0;0;0;1;1;Closed;Closed;1
220;14/06/2020;13:35;King cobra;0;1;0;0;1;Closed;Closed;1
220;14/06/2020;15:10;King cobra;0;1;0;0;1;Closed;Closed;1
220;14/06/2020;18:00;King cobra;0;0;1;0;1;Closed;Closed;1
223;14/06/2020;09:40;Komodo dragon;0;1;0;0;1;Closed;Closed;1
223;14/06/2020;11:30;Komodo dragon;0;0;1;0;1;Closed;Closed;1
132;14/06/2020;11:43;Komodo Dragon;0;0;1;0;1;Closed;Closed;1
223;14/06/2020;13:45;Komodo dragon;0;0;1;0;1;Closed;Closed;1
136;14/06/2020;15:50;Komodo dragon;0;0;1;0;1;Closed;Closed;1
221;14/06/2020;10:00;Milksnake;0;0;0;1;1;Closed;Closed;1
221;14/06/2020;12:05;Milksnake;0;0;0;1;1;Closed;Closed;1
221;14/06/2020;15:50;Milksnake;0;0;0;1;1;Closed;Closed;1
222;14/06/2020;17:50;Milksnake;0;0;1;0;1;Closed;Closed;1
221;14/06/2020;10:00;Mindanao water monitor (Varanus cumingi);0;0;1;0;1;Closed;Closed;1
221;14/06/2020;12:05;Mindanao water monitor (Varanus cumingi);0;0;1;0;1;Closed;Closed;1
221;14/06/2020;15:50;Mindanao water monitor (Varanus cumingi);0;0;1;0;1;Closed;Closed;1
222;14/06/2020;17:50;Mindanao water monitor (Varanus cumingi);0;0;0;1;1;Closed;Closed;1
220;14/06/2020;09:20;Reticulated python;0;0;0;1;1;Closed;Closed;1
220;14/06/2020;11:00;Reticulated python;0;0;0;1;1;Closed;Closed;1
220;14/06/2020;13:35;Reticulated python;0;0;0;1;1;Closed;Closed;1
220;14/06/2020;15:10;Reticulated python;0;0;1;0;1;Closed;Closed;1
220;14/06/2020;18:00;Reticulated python;0;1;0;0;1;Closed;Closed;1
216;14/06/2020;09:37;Snake-neck turtle (WEST) ;0;1;0;0;1;Closed;Closed;1
217;14/06/2020;12:08;Snake-neck turtle (WEST) ;0;1;0;0;1;Closed;Closed;1
218;14/06/2020;13:40;Snake-neck turtle (WEST) ;0;0;1;0;1;Closed;Closed;1
218;14/06/2020;15:38;Snake-neck turtle (WEST) ;0;1;0;0;1;Closed;Closed;1
219;14/06/2020;17:14;Snake-neck turtle (WEST) ;0;0;0;1;1;Closed;Closed;1
216;14/06/2020;09:28;Spiny hill turtle;0;0;2;0;2;Closed;Closed;1
217;14/06/2020;12:04;Spiny hill turtle;0;0;0;2;2;Closed;Closed;1
217;14/06/2020;13:40;Spiny hill turtle;0;0;0;2;2;Closed;Closed;1
218;14/06/2020;15:33;Spiny hill turtle;0;0;0;2;2;Closed;Closed;1
219;14/06/2020;17:08;Spiny hill turtle;0;0;0;2;2;Closed;Closed;1
220;14/06/2020;09:20;Taipans;0;0;0;2;2;Closed;Closed;1
220;14/06/2020;11:00;Taipans;0;0;1;1;2;Closed;Closed;1
220;14/06/2020;13:35;Taipans;0;2;0;0;2;Closed;Closed;1
220;14/06/2020;15:10;Taipans;0;0;0;2;2;Closed;Closed;1
220;14/06/2020;18:00;Taipans;0;0;0;2;2;Closed;Closed;1
216;14/06/2020;09:22;Telfair skink;0;0;3;1;4;Closed;Closed;1
216;14/06/2020;12:02;Telfair skink;0;0;2;2;4;Closed;Closed;1
217;14/06/2020;13:40;Telfair skink;0;0;3;1;4;Closed;Closed;1
218;14/06/2020;15:30;Telfair skink;0;0;1;3;4;Closed;Closed;1
219;14/06/2020;17:06;Telfair skink;0;0;0;4;4;Closed;Closed;1
216;14/06/2020;09:30;Tokay gecko;0;0;0;3;3;Closed;Closed;1
217;14/06/2020;12:05;Tokay gecko;0;0;0;3;3;Closed;Closed;1
217;14/06/2020;13:40;Tokay gecko;0;0;0;3;3;Closed;Closed;1
218;14/06/2020;15:34;Tokay gecko;0;0;1;2;3;Closed;Closed;1
219;14/06/2020;17:09;Tokay gecko;0;0;3;0;3;Closed;Closed;1
227;15/06/2020;10:00;Blue tree monitor ;0;0;1;0;1;Closed;Open;1
227;15/06/2020;13:30;Blue tree monitor ;0;1;0;0;1;Closed;Open;1
228;15/06/2020;16:50;Blue tree monitor ;0;0;0;1;1;Closed;Open;1
227;15/06/2020;10:00;Chinese crocodile lizard;0;0;1;1;2;Closed;Open;1
227;15/06/2020;13:30;Chinese crocodile lizard;0;0;2;0;2;Closed;Open;1
228;15/06/2020;16:50;Chinese crocodile lizard;0;0;2;0;2;Closed;Open;1
224;15/06/2020;09:10;Egyptian tortoise (REPT);0;0;1;0;1;Closed;Open;1
225;15/06/2020;13:30;Egyptian tortoise (REPT);0;0;0;1;1;Closed;Open;1
226;15/06/2020;17:30;Egyptian tortoise (REPT);0;0;0;1;1;Closed;Open;1
229;15/06/2020;09:25;Galapagos tortoise - adult;0;0;3;0;3;Open;Open;1
229;15/06/2020;13:30;Galapagos tortoise - adult;1;1;1;0;3;Open;Open;1
148;15/06/2020;15:58;Galapagos tortoise - adult;0;1;2;0;3;Open;Open;1
147;15/06/2020;17:28;Galapagos tortoise - adult;0;0;3;0;3;Open;Open;1
229;15/06/2020;17:30;Galapagos tortoise - adult;0;0;2;1;3;Open;Open;1
227;15/06/2020;10:00;Gidgee skink;0;0;1;8;9;Closed;Open;1
227;15/06/2020;13:30;Gidgee skink;0;0;3;6;9;Closed;Open;1
228;15/06/2020;16:50;Gidgee skink;0;0;1;8;9;Closed;Open;1
224;15/06/2020;09:10;Jungle carpet python;0;0;0;2;2;Closed;Open;1
225;15/06/2020;13:30;Jungle carpet python;0;0;0;2;2;Closed;Open;1
226;15/06/2020;17:30;Jungle carpet python;0;0;1;1;2;Closed;Open;1
224;15/06/2020;09:10;King cobra;0;0;1;0;1;Closed;Open;1
225;15/06/2020;13:30;King cobra;0;0;1;0;1;Closed;Open;1
226;15/06/2020;17:30;King cobra;0;0;1;0;1;Closed;Open;1
227;15/06/2020;10:00;Komodo dragon;0;0;1;0;1;Open;Open;1
136;15/06/2020;10:19;komodo dragon;0;0;1;0;1;Open;Open;1
142;15/06/2020;11:02;komodo dragon;0;0;1;0;1;Open;Open;1
148;15/06/2020;16:00;Komodo dragon;0;0;1;0;1;Open;Open;1
228;15/06/2020;16:50;Komodo dragon;0;0;1;0;1;Open;Open;1
147;15/06/2020;17:31;Komodo dragon;0;0;1;0;1;Open;Open;1
224;15/06/2020;09:10;Milksnake;0;0;0;1;1;Closed;Open;1
225;15/06/2020;13:30;Milksnake;0;0;0;1;1;Closed;Open;1
226;15/06/2020;17:30;Milksnake;0;0;0;1;1;Closed;Open;1
224;15/06/2020;09:10;Mindanao water monitor (Varanus cumingi);0;1;0;0;1;Closed;Open;1
225;15/06/2020;13:30;Mindanao water monitor (Varanus cumingi);0;0;1;0;1;Closed;Open;1
226;15/06/2020;17:30;Mindanao water monitor (Varanus cumingi);0;0;1;0;1;Closed;Open;1
224;15/06/2020;09:10;Reticulated python;0;0;0;1;1;Closed;Open;1
225;15/06/2020;13:30;Reticulated python;0;0;0;1;1;Closed;Open;1
226;15/06/2020;17:30;Reticulated python;0;1;0;0;1;Closed;Open;1
227;15/06/2020;10:00;Snake-neck turtle (WEST) ;0;0;1;0;1;Closed;Open;1
227;15/06/2020;13:30;Snake-neck turtle (WEST) ;0;1;0;0;1;Closed;Open;1
228;15/06/2020;16:50;Snake-neck turtle (WEST) ;0;0;1;0;1;Closed;Open;1
227;15/06/2020;10:00;Spiny Hill turtle;0;0;0;2;2;Closed;Open;1
227;15/06/2020;13:30;Spiny Hill turtle;0;0;0;2;2;Closed;Open;1
228;15/06/2020;16:50;Spiny Hill turtle;0;0;0;2;2;Closed;Open;1
224;15/06/2020;09:10;Taipans;0;0;0;2;2;Closed;Open;1
225;15/06/2020;13:30;Taipans;0;0;0;2;2;Closed;Open;1
226;15/06/2020;17:30;Taipans;0;0;0;2;2;Closed;Open;1
227;15/06/2020;10:00;Telfair skink;0;0;4;0;4;Closed;Open;1
227;15/06/2020;13:30;Telfair skink;0;0;0;4;4;Closed;Open;1
228;15/06/2020;16:50;Telfair skink;0;0;3;1;4;Closed;Open;1
227;15/06/2020;10:00;Tokay gecko;0;0;0;3;3;Closed;Open;1
227;15/06/2020;13:30;Tokay gecko;0;0;0;3;3;Closed;Open;1
228;15/06/2020;16:50;Tokay gecko;0;0;0;3;3;Closed;Open;1
833;06/08/2020;09:00;Beaded lizard;0;0;1;2;3;Open;Open;1
833;06/08/2020;13:30;Beaded lizard;0;0;0;3;3;Open;Open;1
834;06/08/2020;18:00;Beaded lizard;0;0;3;0;3;Open;Open;1
129;06/11/2020;08:50;Beaded lizard;;0;0;3;3;Closed;Closed;2
129;06/11/2020;13:15;Beaded lizard;;0;0;3;3;Closed;Closed;2
130;06/11/2020;15:30;Beaded lizard;;0;0;3;3;Closed;Closed;2
129;06/11/2020;08:50;Blue tree monitor ;;0;1;0;1;Closed;Closed;2
129;06/11/2020;13:15;Blue tree monitor ;;0;1;0;1;Closed;Closed;2
130;06/11/2020;15:30;Blue tree monitor ;;0;1;0;1;Closed;Closed;2
129;06/11/2020;08:50;Chinese crocodile lizard;;0;1;1;2;Closed;Closed;2
129;06/11/2020;13:15;Chinese crocodile lizard;;0;2;0;2;Closed;Closed;2
130;06/11/2020;15:30;Chinese crocodile lizard;;0;2;0;2;Closed;Closed;2
129;06/11/2020;08:50;Galapagos tortoise - adult;;0;3;0;3;Closed;Closed;2
129;06/11/2020;13:15;Galapagos tortoise - adult;;0;3;0;3;Closed;Closed;2
130;06/11/2020;15:30;Galapagos tortoise - adult;;0;3;0;3;Closed;Closed;2
129;06/11/2020;08:50;Gidgee skink;;0;6;3;9;Closed;Closed;2
129;06/11/2020;13:15;Gidgee skink;;5;2;2;9;Closed;Closed;2
130;06/11/2020;15:30;Gidgee skink;;0;9;0;9;Closed;Closed;2
129;06/11/2020;08:50;Jungle carpet python;;0;2;0;2;Closed;Closed;2
129;06/11/2020;13:15;Jungle carpet python;;0;2;0;2;Closed;Closed;2
130;06/11/2020;15:30;Jungle carpet python;;0;2;0;2;Closed;Closed;2
129;06/11/2020;08:50;King cobra;;0;1;0;1;Closed;Closed;2
129;06/11/2020;13:15;King cobra;;0;1;0;1;Closed;Closed;2
130;06/11/2020;15:30;King cobra;;0;1;0;1;Closed;Closed;2
129;06/11/2020;08:50;Komodo dragon;;0;1;0;1;Closed;Closed;2
129;06/11/2020;13:15;Komodo dragon;;0;1;0;1;Closed;Closed;2
130;06/11/2020;15:30;Komodo dragon;;0;1;0;1;Closed;Closed;2
129;06/11/2020;08:50;Milksnake;;0;0;1;1;Closed;Closed;2
129;06/11/2020;13:15;Milksnake;;0;1;0;1;Closed;Closed;2
130;06/11/2020;15:30;Milksnake;;1;0;0;1;Closed;Closed;2
129;06/11/2020;08:50;Mindanao water monitor (Varanus cumingi);;0;1;0;1;Closed;Closed;2
129;06/11/2020;13:15;Mindanao water monitor (Varanus cumingi);;0;1;0;1;Closed;Closed;2
130;06/11/2020;15:30;Mindanao water monitor (Varanus cumingi);;0;1;0;1;Closed;Closed;2
129;06/11/2020;08:50;Reticulated python;;0;1;0;1;Closed;Closed;2
129;06/11/2020;13:15;Reticulated python;;0;0;1;1;Closed;Closed;2
130;06/11/2020;15:30;Reticulated python;;0;0;1;1;Closed;Closed;2
129;06/11/2020;08:50;Snake-neck turtle (WEST);;0;1;0;1;Closed;Closed;2
129;06/11/2020;13:15;Snake-neck turtle (WEST);;1;0;0;1;Closed;Closed;2
130;06/11/2020;15:30;Snake-neck turtle (WEST);;1;0;0;1;Closed;Closed;2
129;06/11/2020;08:50;Spiny hill turtle;;0;1;1;2;Closed;Closed;2
129;06/11/2020;13:15;Spiny hill turtle;;0;0;2;2;Closed;Closed;2
130;06/11/2020;15:30;Spiny hill turtle;;0;0;2;2;Closed;Closed;2
129;06/11/2020;08:50;Taipans;;0;0;2;2;Closed;Closed;2
129;06/11/2020;13:15;Taipans;;0;1;1;2;Closed;Closed;2
130;06/11/2020;15:30;Taipans;;0;2;0;2;Closed;Closed;2
129;06/11/2020;08:50;Telfair skink;;0;4;0;4;Closed;Closed;2
129;06/11/2020;13:15;Telfair skink;;2;1;1;4;Closed;Closed;2
130;06/11/2020;15:30;Telfair skink;;0;1;3;4;Closed;Closed;2
129;06/11/2020;08:50;Tokay gecko ;;0;0;3;3;Closed;Closed;2
129;06/11/2020;13:15;Tokay gecko ;;0;0;3;3;Closed;Closed;2
130;06/11/2020;15:30;Tokay gecko ;;1;0;2;3;Closed;Closed;2
130;07/11/2020;09:00;Beaded lizard;;0;0;3;3;Closed;Closed;2
131;07/11/2020;13:20;Beaded lizard;;0;0;3;3;Closed;Closed;2
134;07/11/2020;15:50;Beaded lizard;;1;0;2;3;Closed;Closed;2
130;07/11/2020;09:00;Blue tree monitor ;;0;1;0;1;Closed;Closed;2
131;07/11/2020;13:20;Blue tree monitor ;;0;1;0;1;Closed;Closed;2
134;07/11/2020;15:50;Blue tree monitor ;;0;1;0;1;Closed;Closed;2
130;07/11/2020;09:00;Chinese crocodile lizard;;0;2;0;2;Closed;Closed;2
131;07/11/2020;13:20;Chinese crocodile lizard;;0;2;0;2;Closed;Closed;2
134;07/11/2020;15:50;Chinese crocodile lizard;;0;2;0;2;Closed;Closed;2
135;07/11/2020;16:50;Egyptian tortoise (REPT);;0;1;0;1;Closed;Closed;2
130;07/11/2020;09:00;Galapagos tortoise - adult;;1;2;0;3;Closed;Closed;2
131;07/11/2020;13:20;Galapagos tortoise - adult;;1;2;0;3;Closed;Closed;2
134;07/11/2020;15:50;Galapagos tortoise - adult;;0;3;0;3;Closed;Closed;2
130;07/11/2020;09:00;Gidgee skink;;0;10;0;10;Closed;Closed;2
131;07/11/2020;13:20;Gidgee skink;;0;11;0;11;Closed;Closed;2
134;07/11/2020;15:50;Gidgee skink;;5;3;4;12;Closed;Closed;2
130;07/11/2020;09:00;Jungle carpet python;;0;2;0;2;Closed;Closed;2
131;07/11/2020;13:20;Jungle carpet python;;0;2;0;2;Closed;Closed;2
134;07/11/2020;15:50;Jungle carpet python;;0;1;1;2;Closed;Closed;2
130;07/11/2020;09:00;King cobra;;0;1;0;1;Closed;Closed;2
131;07/11/2020;13:20;King cobra;;0;1;0;1;Closed;Closed;2
134;07/11/2020;15:50;King cobra;;0;1;0;1;Closed;Closed;2
130;07/11/2020;09:00;Komodo dragon;;0;1;0;1;Closed;Closed;2
131;07/11/2020;13:20;Komodo dragon;;1;0;0;1;Closed;Closed;2
134;07/11/2020;15:50;Komodo dragon;;1;0;0;1;Closed;Closed;2
130;07/11/2020;09:00;Milksnake;;1;0;0;1;Closed;Closed;2
131;07/11/2020;13:20;Milksnake;;0;1;0;1;Closed;Closed;2
134;07/11/2020;15:50;Milksnake;;0;1;0;1;Closed;Closed;2
130;07/11/2020;09:00;Mindanao water monitor (Varanus cumingi);;0;1;0;1;Closed;Closed;2
131;07/11/2020;13:20;Mindanao water monitor (Varanus cumingi);;0;0;1;1;Closed;Closed;2
134;07/11/2020;15:50;Mindanao water monitor (Varanus cumingi);;0;1;0;1;Closed;Closed;2
130;07/11/2020;09:00;Reticulated python;;0;1;0;1;Closed;Closed;2
131;07/11/2020;13:20;Reticulated python;;0;1;0;1;Closed;Closed;2
134;07/11/2020;15:50;Reticulated python;;0;0;1;1;Closed;Closed;2
130;07/11/2020;09:00;Snake-neck turtle (WEST);;0;0;1;1;Closed;Closed;2
131;07/11/2020;13:20;Snake-neck turtle (WEST);;0;0;1;1;Closed;Closed;2
134;07/11/2020;15:50;Snake-neck turtle (WEST);;1;0;0;1;Closed;Closed;2
130;07/11/2020;09:00;Spiny hill turtle;;0;0;2;2;Closed;Closed;2
131;07/11/2020;13:20;Spiny hill turtle;;0;0;2;2;Closed;Closed;2
134;07/11/2020;15:50;Spiny hill turtle;;0;0;2;2;Closed;Closed;2
130;07/11/2020;09:00;Taipans;;0;1;1;2;Closed;Closed;2
131;07/11/2020;13:20;Taipans;;0;2;0;2;Closed;Closed;2
134;07/11/2020;15:50;Taipans;;0;1;1;2;Closed;Closed;2
130;07/11/2020;09:00;Telfair skink;;0;2;2;4;Closed;Closed;2
